,confirmed,country_region,deaths,lat,long,province_state,recovered,timestamp,timestamp.date
335,1656,Lithuania,68,55.1694,23.8813,null,1193,1590667200.0,2020-05-28
336,105,Libya,5,26.3351,17.228331,null,41,1590667200.0,2020-05-28
337,269,Liberia,27,6.4281,-9.4295,null,144,1590667200.0,2020-05-28
338,1168,Lebanon,26,33.8547,35.8623,null,699,1590667200.0,2020-05-28
339,1061,Latvia,24,56.8796,24.6032,null,741,1590667200.0,2020-05-28
340,19,Laos,0,19.85627,102.495496,null,16,1590667200.0,2020-05-28
341,1594,Kyrgyzstan,16,41.2044,74.7661,null,1066,1590667200.0,2020-05-28
342,24112,Kuwait,185,29.5,47.75,null,8698,1590667200.0,2020-05-28
343,11402,"Korea, South",269,36.0,128.0,null,10363,1590667200.0,2020-05-28
344,1618,Kenya,58,-236.0,37.9062,null,421,1590667200.0,2020-05-28
345,9576,Kazakhstan,37,48196.0,66.9237,null,4900,1590667200.0,2020-05-28
346,728,Jordan,9,31.24,36.51,null,497,1590667200.0,2020-05-28
347,16598,Japan,881,36.0,138.0,null,14096,1590667200.0,2020-05-28
348,569,Jamaica,9,18.1096,-77.2975,null,284,1590667200.0,2020-05-28
349,231732,Italy,33142,43.0,12.0,null,150604,1590667200.0,2020-05-28
350,16872,Israel,284,31.0,35.0,null,14679,1590667200.0,2020-05-28
351,24841,Ireland,1639,53.1424,-7.6921,null,22089,1590667200.0,2020-05-28
352,5457,Iraq,179,33.0,44.0,null,2971,1590667200.0,2020-05-28
353,143849,Iran,7627,32.0,53.0,null,112988,1590667200.0,2020-05-28
354,24538,Indonesia,1496,-0.7893,113.9213,null,6240,1590667200.0,2020-05-28
355,165386,India,4711,21.0,78.0,null,70920,1590667200.0,2020-05-28
356,1805,Iceland,10,64.9631,-19208.0,null,1792,1590667200.0,2020-05-28
357,3816,Hungary,509,47.1625,19.5033,null,1996,1590667200.0,2020-05-28
358,1320,Haiti,34,18.9712,-72.2852,null,22,1590667200.0,2020-05-28
359,3553,Guinea,22,9.9456,-9.6966,null,1950,1590667200.0,2020-05-28
360,1195,Guinea-Bissau,8,11.8037,-15.1804,null,42,1590667200.0,2020-05-28
361,4348,Guatemala,80,15.7835,-90.2308,null,565,1590667200.0,2020-05-28
362,2906,Greece,175,39742.0,21.8243,null,1374,1590667200.0,2020-05-28
363,7303,Ghana,34,7.9465,-1232.0,null,2412,1590667200.0,2020-05-28
364,182196,Germany,8470,51.0,9.0,null,163360,1590667200.0,2020-05-28
365,738,Georgia,12,42.3154,43.3569,null,573,1590667200.0,2020-05-28
366,25,Gambia,1,13.4432,-15.3101,null,19,1590667200.0,2020-05-28
367,2431,Gabon,14,-0.8037,11.6094,null,668,1590667200.0,2020-05-28
368,465,France,1,-21.1351,55.2471,Reunion,411,1590667200.0,2020-05-28
369,1670,France,21,-12.8275,45.1662,Mayotte,1315,1590667200.0,2020-05-28
370,436,France,1,3.9339,-53.1258,French Guiana,161,1590667200.0,2020-05-28
371,183309,France,28611,46.2276,2.2137,null,65098,1590667200.0,2020-05-28
372,6743,Finland,313,64.0,26.0,null,5500,1590667200.0,2020-05-28
373,831,Ethiopia,7,9.145,40.4897,null,191,1590667200.0,2020-05-28
374,1851,Estonia,66,58.5953,25136.0,null,1574,1590667200.0,2020-05-28
375,2194,El Salvador,39,13.7942,-88.8965,null,1002,1590667200.0,2020-05-28
376,20793,Egypt,845,26.0,30.0,null,5359,1590667200.0,2020-05-28
377,38471,Ecuador,3313,-1.8312,-78.1834,null,18425,1590667200.0,2020-05-28
378,16068,Dominican Republic,485,18.7357,-70.1627,null,8952,1590667200.0,2020-05-28
379,11512,Denmark,568,56.2639,9.5018,null,10180,1590667200.0,2020-05-28
380,9140,Czechia,319,49.8175,15.473,null,6460,1590667200.0,2020-05-28
381,941,Cyprus,17,35.1264,33.4299,null,784,1590667200.0,2020-05-28
382,1983,Cuba,82,22.0,-80.0,null,1734,1590667200.0,2020-05-28
383,2245,Croatia,102,45.1,15.2,null,2051,1590667200.0,2020-05-28
384,2641,Cote d'Ivoire,32,7.54,-5.5471,null,1326,1590667200.0,2020-05-28
385,1000,Costa Rica,10,9.7489,-83.7534,null,646,1590667200.0,2020-05-28
386,2660,Congo (Kinshasa),69,-4383.0,21.7587,null,381,1590667200.0,2020-05-28
387,24141,Colombia,833,4.5709,-74.2973,null,6132,1590667200.0,2020-05-28
388,671,China,7,31.202,121.4491,Shanghai,655,1590667200.0,2020-05-28
389,155,China,2,43.6661,126.1923,Jilin,136,1590667200.0,2020-05-28
390,1066,China,4,22.3,114.2,Hong Kong,1035,1590667200.0,2020-05-28
391,1592,China,8,23.3417,113.4244,Guangdong,1582,1590667200.0,2020-05-28
392,86943,Chile,890,-35.6751,-71.543,null,36115,1590667200.0,2020-05-28
393,726,Chad,65,15.4542,18.7322,null,413,1590667200.0,2020-05-28
394,755,Central African Republic,1,6.6111,20.9394,null,23,1590667200.0,2020-05-28
395,639,Canada,10,52.9399,-106.4509,Saskatchewan,null,1590667200.0,2020-05-28
396,null,Canada,null,56.1304,-106.3468,Recovery aggregated,46961,1590667200.0,2020-05-28
397,49711,Canada,4303,52.9399,-73.5491,Quebec,null,1590667200.0,2020-05-28
398,28320,Canada,2292,51.2538,-85.3232,Ontario,null,1590667200.0,2020-05-28
399,1055,Canada,59,44.682,-63.7443,Nova Scotia,null,1590667200.0,2020-05-28
400,126,Canada,0,46.5653,-66.4619,New Brunswick,null,1590667200.0,2020-05-28
401,2558,Canada,164,49.2827,-123.1207,British Columbia,null,1590667200.0,2020-05-28
402,6955,Canada,143,53.9333,-116.5765,Alberta,null,1590667200.0,2020-05-28
403,206,Burma,6,21.9162,95.956,null,126,1590667200.0,2020-05-28
404,847,Burkina Faso,53,12.2383,-1.5616,null,719,1590667200.0,2020-05-28
405,2477,Bulgaria,134,42.7339,25.4858,null,965,1590667200.0,2020-05-28
406,438238,Brazil,26754,-14.235,-51.9253,null,177604,1590667200.0,2020-05-28
407,2462,Bosnia and Herzegovina,153,43.9159,17.6791,null,1781,1590667200.0,2020-05-28
408,8387,Bolivia,293,-16.2902,-63.5887,null,738,1590667200.0,2020-05-28
409,210,Benin,3,9.3077,2.3158,null,134,1590667200.0,2020-05-28
410,57849,Belgium,9388,50.8333,4.0,null,15572,1590667200.0,2020-05-28
411,39858,Belarus,219,53.7098,27.9534,null,16660,1590667200.0,2020-05-28
412,40321,Bangladesh,559,23.685,90.3563,null,8425,1590667200.0,2020-05-28
413,10052,Bahrain,15,26275.0,50.55,null,5419,1590667200.0,2020-05-28
414,101,Bahamas,11,25343.0,-77.3963,null,47,1590667200.0,2020-05-28
415,4759,Azerbaijan,56,40.1431,47.5769,null,3022,1590667200.0,2020-05-28
416,16628,Austria,668,47.5162,14.5501,null,15286,1590667200.0,2020-05-28
417,577,Australia,9,-31.9505,115.8605,Western Australia,550,1590667200.0,2020-05-28
418,1634,Australia,19,-37.8136,144.9631,Victoria,1544,1590667200.0,2020-05-28
419,3092,Australia,48,-33.8688,151.2093,New South Wales,2666,1590667200.0,2020-05-28
420,8216,Armenia,113,40691.0,45382.0,null,3287,1590667200.0,2020-05-28
421,14702,Argentina,508,-38.4161,-63.6167,null,4617,1590667200.0,2020-05-28
422,74,Angola,4,-11.2027,17.8739,null,18,1590667200.0,2020-05-28
423,763,Andorra,51,42.5063,1.5218,null,681,1590667200.0,2020-05-28
424,8997,Algeria,630,28339.0,1.6596,null,5277,1590667200.0,2020-05-28
425,1076,Albania,33,41.1533,20.1683,null,823,1590667200.0,2020-05-28
426,13036,Afghanistan,235,33.0,65.0,null,1209,1590667200.0,2020-05-28
427,336,United Kingdom,24,54.2361,-4.5481,Isle of Man,306,1590667200.0,2020-05-28
428,23,Grenada,0,12.1165,-61.679,null,18,1590667200.0,2020-05-28
429,1043,Equatorial Guinea,12,1.5,10.0,null,165,1590667200.0,2020-05-28
430,68135,China,4512,30.9756,112.2707,Hubei,63618,1590667200.0,2020-05-28
431,5436,Cameroon,175,3.848,11.5021,null,1996,1590667200.0,2020-05-28
432,390,Cabo Verde,4,16.5388,-23418.0,null,155,1590667200.0,2020-05-28
433,228,Australia,13,-41.4545,145.9707,Tasmania,203,1590667200.0,2020-05-28
434,334,Mauritius,10,-20.2,57.5,null,322,1590667200.0,2020-05-28
435,161,France,14,16.25,-61.5833,Guadeloupe,115,1590667200.0,2020-05-28
436,197,France,14,14.6415,-61242.0,Martinique,91,1590667200.0,2020-05-28
437,945,China,13,47.862,127.7615,Heilongjiang,932,1590667200.0,2020-05-28
438,788,China,7,36.3427,118.1498,Shandong,780,1590667200.0,2020-05-28
439,169,China,6,19.1959,109.7453,Hainan,162,1590667200.0,2020-05-28
440,185,China,2,24.974,101.487,Yunnan,183,1590667200.0,2020-05-28
441,1276,China,22,33.882,113.614,Henan,1254,1590667200.0,2020-05-28
442,249,Yemen,49,15.552727,48.516388,null,10,1590494400.0,2020-05-26
443,429,West Bank and Gaza,3,31.9522,35.2332,null,365,1590494400.0,2020-05-26
444,327,Vietnam,0,16.0,108.0,null,272,1590494400.0,2020-05-26
445,1211,Venezuela,11,6.4238,-66.5897,null,302,1590494400.0,2020-05-26
446,3290,Uzbekistan,14,41.3775,64.5853,null,2636,1590494400.0,2020-05-26
447,789,Uruguay,22,-32.5228,-55.7658,null,638,1590494400.0,2020-05-26
448,559,United Kingdom,45,49.3723,-2.3644,Channel Islands,512,1590494400.0,2020-05-26
449,137,United Kingdom,1,19.3133,-81.2546,Cayman Islands,63,1590494400.0,2020-05-26
450,139,United Kingdom,9,32.3078,-64.7505,Bermuda,91,1590494400.0,2020-05-26
451,265227,United Kingdom,37048,55.3781,-3.436,null,0,1590494400.0,2020-05-26
452,31086,United Arab Emirates,253,24.0,54.0,null,15982,1590494400.0,2020-05-26
453,21584,Ukraine,644,48.3794,31.1656,null,7575,1590494400.0,2020-05-26
454,253,Uganda,0,1.0,32.0,null,69,1590494400.0,2020-05-26
455,1680913,US,98913,37902.0,-95.7129,null,384902,1590494400.0,2020-05-26
456,158762,Turkey,4397,38.9637,35.2433,null,121507,1590494400.0,2020-05-26
457,1051,Tunisia,48,34.0,9.0,null,929,1590494400.0,2020-05-26
458,391,Togo,13,8.6195,0.8248,null,177,1590494400.0,2020-05-26
459,3045,Thailand,57,15.0,101.0,null,2929,1590494400.0,2020-05-26
460,3266,Tajikistan,47,38.861034,71.276093,null,1417,1590494400.0,2020-05-26
461,441,Taiwan*,7,23.7,121.0,null,416,1590494400.0,2020-05-26
462,121,Syria,4,34.802075,38.996815,null,41,1590494400.0,2020-05-26
463,30761,Switzerland,1915,46.8182,8.2275,null,28200,1590494400.0,2020-05-26
464,34440,Sweden,4125,63.0,16.0,null,4971,1590494400.0,2020-05-26
465,3976,Sudan,170,12.8628,30.2176,null,503,1590494400.0,2020-05-26
466,1319,Sri Lanka,10,7.0,81.0,null,712,1590494400.0,2020-05-26
467,236259,Spain,27117,40.0,-4.0,null,150376,1590494400.0,2020-05-26
468,806,South Sudan,8,6.877,31.307,null,6,1590494400.0,2020-05-26
469,24264,South Africa,524,-30.5595,22.9375,null,12741,1590494400.0,2020-05-26
470,1711,Somalia,67,5.1521,46.1996,null,253,1590494400.0,2020-05-26
471,1469,Slovenia,108,46.1512,14.9955,null,1346,1590494400.0,2020-05-26
472,1513,Slovakia,28,48.669,19.699,null,1322,1590494400.0,2020-05-26
473,32343,Singapore,23,1.2833,103.8333,null,16444,1590494400.0,2020-05-26
474,754,Sierra Leone,44,8.460555,-11.779889,null,297,1590494400.0,2020-05-26
475,11227,Serbia,239,44165.0,21059.0,null,6067,1590494400.0,2020-05-26
476,3161,Senegal,36,14.4974,-14.4524,null,1565,1590494400.0,2020-05-26
477,76726,Saudi Arabia,411,24.0,45.0,null,48450,1590494400.0,2020-05-26
478,441,Sao Tome and Principe,12,0.18636,6.613081,null,68,1590494400.0,2020-05-26
479,666,San Marino,42,43.9424,12.4578,null,275,1590494400.0,2020-05-26
480,339,Rwanda,0,-1.9403,29.8739,null,244,1590494400.0,2020-05-26
481,362342,Russia,3807,60.0,90.0,null,131129,1590494400.0,2020-05-26
482,18429,Romania,1216,45.9432,24.9668,null,11874,1590494400.0,2020-05-26
483,47207,Qatar,28,25.3548,51.1839,null,11844,1590494400.0,2020-05-26
484,31007,Portugal,1342,39.3999,-8.2245,null,18096,1590494400.0,2020-05-26
485,22074,Poland,1024,51.9194,19.1451,null,10020,1590494400.0,2020-05-26
486,14669,Philippines,886,13.0,122.0,null,3412,1590494400.0,2020-05-26
487,129751,Peru,3788,-9.19,-75152.0,null,52906,1590494400.0,2020-05-26
488,877,Paraguay,11,-23.4425,-58.4438,null,382,1590494400.0,2020-05-26
489,11447,Panama,313,8.538,-80.7821,null,6379,1590494400.0,2020-05-26
490,57705,Pakistan,1197,30.3753,69.3451,null,18314,1590494400.0,2020-05-26
491,8118,Oman,37,21.0,57.0,null,2067,1590494400.0,2020-05-26
492,8383,Norway,235,60.472,8.4689,null,7727,1590494400.0,2020-05-26
493,2014,North Macedonia,116,41.6086,21.7453,null,1453,1590494400.0,2020-05-26
494,8344,Nigeria,249,982.0,8.6753,null,2385,1590494400.0,2020-05-26
495,952,Niger,63,17.6078,8817.0,null,796,1590494400.0,2020-05-26
496,1504,New Zealand,21,-40.9006,174.886,null,1462,1590494400.0,2020-05-26
497,45578,Netherlands,5856,52.1326,5.2913,null,0,1590494400.0,2020-05-26
498,772,Nepal,4,28.1667,84.25,null,155,1590494400.0,2020-05-26
499,213,Mozambique,1,-18.665695,35.529562,null,71,1590494400.0,2020-05-26
500,7577,Morocco,202,31.7917,-7926.0,null,4881,1590494400.0,2020-05-26
501,141,Mongolia,0,46.8625,103.8467,null,37,1590494400.0,2020-05-26
502,7305,Moldova,267,47.4116,28.3699,null,3884,1590494400.0,2020-05-26
503,74560,Mexico,8134,23.6345,-102.5528,null,51708,1590494400.0,2020-05-26
504,268,Mauritania,13,21079.0,10.9408,null,15,1590494400.0,2020-05-26
505,611,Malta,6,35.9375,14.3754,null,485,1590494400.0,2020-05-26
506,1077,Mali,70,17.570692,-3.996166,null,617,1590494400.0,2020-05-26
507,1438,Maldives,5,3.2028,73.2207,null,197,1590494400.0,2020-05-26
508,7604,Malaysia,115,2.5,112.5,null,6041,1590494400.0,2020-05-26
509,101,Malawi,4,-13.254308,34.301525,null,37,1590494400.0,2020-05-26
510,586,Madagascar,2,-18.7669,46.8691,null,147,1590494400.0,2020-05-26
511,3995,Luxembourg,110,49.8153,6.1296,null,3783,1590494400.0,2020-05-26
512,1639,Lithuania,65,55.1694,23.8813,null,1165,1590494400.0,2020-05-26
513,77,Libya,3,26.3351,17.228331,null,40,1590494400.0,2020-05-26
514,266,Liberia,26,6.4281,-9.4295,null,144,1590494400.0,2020-05-26
515,1140,Lebanon,26,33.8547,35.8623,null,689,1590494400.0,2020-05-26
516,1053,Latvia,22,56.8796,24.6032,null,741,1590494400.0,2020-05-26
517,1468,Kyrgyzstan,16,41.2044,74.7661,null,1015,1590494400.0,2020-05-26
518,22575,Kuwait,172,29.5,47.75,null,7306,1590494400.0,2020-05-26
519,1038,Kosovo,30,42.602636,20.902977,null,791,1590494400.0,2020-05-26
520,11265,"Korea, South",269,36.0,128.0,null,10295,1590494400.0,2020-05-26
521,1348,Kenya,52,-236.0,37.9062,null,405,1590494400.0,2020-05-26
522,8969,Kazakhstan,37,48196.0,66.9237,null,4613,1590494400.0,2020-05-26
523,718,Jordan,9,31.24,36.51,null,586,1590494400.0,2020-05-26
524,16623,Japan,846,36.0,138.0,null,13810,1590494400.0,2020-05-26
525,564,Jamaica,9,18.1096,-77.2975,null,267,1590494400.0,2020-05-26
526,230555,Italy,32955,43.0,12.0,null,144658,1590494400.0,2020-05-26
527,16757,Israel,281,31.0,35.0,null,14457,1590494400.0,2020-05-26
528,24735,Ireland,1615,53.1424,-7.6921,null,21060,1590494400.0,2020-05-26
529,4848,Iraq,169,33.0,44.0,null,2852,1590494400.0,2020-05-26
530,139511,Iran,7508,32.0,53.0,null,109437,1590494400.0,2020-05-26
531,23165,Indonesia,1418,-0.7893,113.9213,null,5877,1590494400.0,2020-05-26
532,150793,India,4344,21.0,78.0,null,64277,1590494400.0,2020-05-26
533,1804,Iceland,10,64.9631,-19208.0,null,1792,1590494400.0,2020-05-26
534,3771,Hungary,499,47.1625,19.5033,null,1836,1590494400.0,2020-05-26
535,4401,Honduras,188,15.2,-86.2419,null,493,1590494400.0,2020-05-26
536,1174,Haiti,33,18.9712,-72.2852,null,22,1590494400.0,2020-05-26
537,139,Guyana,11,5.0,-58.75,null,62,1590494400.0,2020-05-26
538,1178,Guinea-Bissau,7,11.8037,-15.1804,null,42,1590494400.0,2020-05-26
539,3954,Guatemala,63,15.7835,-90.2308,null,289,1590494400.0,2020-05-26
540,2892,Greece,173,39742.0,21.8243,null,1374,1590494400.0,2020-05-26
541,7117,Ghana,34,7.9465,-1232.0,null,2317,1590494400.0,2020-05-26
542,181200,Germany,8372,51.0,9.0,null,161967,1590494400.0,2020-05-26
543,732,Georgia,12,42.3154,43.3569,null,537,1590494400.0,2020-05-26
544,25,Gambia,1,13.4432,-15.3101,null,18,1590494400.0,2020-05-26
545,2238,Gabon,14,-0.8037,11.6094,null,593,1590494400.0,2020-05-26
546,459,France,1,-21.1351,55.2471,Reunion,411,1590494400.0,2020-05-26
547,1634,France,20,-12.8275,45.1662,Mayotte,894,1590494400.0,2020-05-26
548,384,France,1,3.9339,-53.1258,French Guiana,146,1590494400.0,2020-05-26
549,179887,France,28480,46.2276,2.2137,null,64222,1590494400.0,2020-05-26
550,6628,Finland,312,64.0,26.0,null,5100,1590494400.0,2020-05-26
551,701,Ethiopia,6,9.145,40.4897,null,167,1590494400.0,2020-05-26
552,261,Eswatini,2,-26.5225,31.4659,null,164,1590494400.0,2020-05-26
553,1834,Estonia,65,58.5953,25136.0,null,1552,1590494400.0,2020-05-26
554,2042,El Salvador,36,13.7942,-88.8965,null,787,1590494400.0,2020-05-26
555,18756,Egypt,797,26.0,30.0,null,5027,1590494400.0,2020-05-26
556,37355,Ecuador,3203,-1.8312,-78.1834,null,18003,1590494400.0,2020-05-26
557,15264,Dominican Republic,468,18.7357,-70.1627,null,8534,1590494400.0,2020-05-26
558,2468,Djibouti,14,11.8251,42.5903,null,1079,1590494400.0,2020-05-26
559,11428,Denmark,563,56.2639,9.5018,null,10044,1590494400.0,2020-05-26
560,9050,Czechia,317,49.8175,15.473,null,6270,1590494400.0,2020-05-26
561,939,Cyprus,17,35.1264,33.4299,null,594,1590494400.0,2020-05-26
562,1963,Cuba,82,22.0,-80.0,null,1709,1590494400.0,2020-05-26
563,2244,Croatia,101,45.1,15.2,null,2046,1590494400.0,2020-05-26
564,2477,Cote d'Ivoire,30,7.54,-5.5471,null,1286,1590494400.0,2020-05-26
565,956,Costa Rica,10,9.7489,-83.7534,null,634,1590494400.0,2020-05-26
566,2403,Congo (Kinshasa),68,-4383.0,21.7587,null,340,1590494400.0,2020-05-26
567,23003,Colombia,776,4.5709,-74.2973,null,5511,1590494400.0,2020-05-26
568,670,China,7,31.202,121.4491,Shanghai,653,1590494400.0,2020-05-26
569,1065,China,4,22.3,114.2,Hong Kong,1033,1590494400.0,2020-05-26
570,357,China,1,26789.0,117.9874,Fujian,355,1590494400.0,2020-05-26
571,77961,Chile,806,-35.6751,-71.543,null,30915,1590494400.0,2020-05-26
572,700,Chad,62,15.4542,18.7322,null,303,1590494400.0,2020-05-26
573,671,Central African Republic,1,6.6111,20.9394,null,22,1590494400.0,2020-05-26
574,634,Canada,8,52.9399,-106.4509,Saskatchewan,null,1590494400.0,2020-05-26
575,null,Canada,null,56.1304,-106.3468,Recovery aggregated,45352,1590494400.0,2020-05-26
576,48607,Canada,4140,52.9399,-73.5491,Quebec,null,1590494400.0,2020-05-26
577,27624,Canada,2235,51.2538,-85.3232,Ontario,null,1590494400.0,2020-05-26
578,1052,Canada,59,44.682,-63.7443,Nova Scotia,null,1590494400.0,2020-05-26
579,122,Canada,0,46.5653,-66.4619,New Brunswick,null,1590494400.0,2020-05-26
580,2541,Canada,161,49.2827,-123.1207,British Columbia,null,1590494400.0,2020-05-26
581,6901,Canada,139,53.9333,-116.5765,Alberta,null,1590494400.0,2020-05-26
582,206,Burma,6,21.9162,95.956,null,124,1590494400.0,2020-05-26
583,832,Burkina Faso,52,12.2383,-1.5616,null,672,1590494400.0,2020-05-26
584,2443,Bulgaria,130,42.7339,25.4858,null,880,1590494400.0,2020-05-26
585,391222,Brazil,24512,-14.235,-51.9253,null,158593,1590494400.0,2020-05-26
586,2416,Bosnia and Herzegovina,149,43.9159,17.6791,null,1721,1590494400.0,2020-05-26
587,7136,Bolivia,274,-16.2902,-63.5887,null,677,1590494400.0,2020-05-26
588,27,Bhutan,0,27.5142,90.4336,null,6,1590494400.0,2020-05-26
589,208,Benin,3,9.3077,2.3158,null,118,1590494400.0,2020-05-26
590,57455,Belgium,9334,50.8333,4.0,null,15320,1590494400.0,2020-05-26
591,38059,Belarus,208,53.7098,27.9534,null,15086,1590494400.0,2020-05-26
592,92,Barbados,7,13.1939,-59.5432,null,71,1590494400.0,2020-05-26
593,36751,Bangladesh,522,23.685,90.3563,null,7579,1590494400.0,2020-05-26
594,9366,Bahrain,14,26275.0,50.55,null,4938,1590494400.0,2020-05-26
595,100,Bahamas,11,25343.0,-77.3963,null,46,1590494400.0,2020-05-26
596,4403,Azerbaijan,52,40.1431,47.5769,null,2819,1590494400.0,2020-05-26
597,16557,Austria,643,47.5162,14.5501,null,15182,1590494400.0,2020-05-26
598,570,Australia,9,-31.9505,115.8605,Western Australia,549,1590494400.0,2020-05-26
599,1618,Australia,19,-37.8136,144.9631,Victoria,1533,1590494400.0,2020-05-26
0,1058,Australia,7,-28167.0,153.4,Queensland,1044,1590494400.0,2020-05-26
1,3089,Australia,48,-33.8688,151.2093,New South Wales,2663,1590494400.0,2020-05-26
2,7402,Armenia,91,40691.0,45382.0,null,3220,1590494400.0,2020-05-26
3,13228,Argentina,484,-38.4161,-63.6167,null,4167,1590494400.0,2020-05-26
4,70,Angola,4,-11.2027,17.8739,null,18,1590494400.0,2020-05-26
5,763,Andorra,51,42.5063,1.5218,null,676,1590494400.0,2020-05-26
6,8697,Algeria,617,28339.0,1.6596,null,4918,1590494400.0,2020-05-26
7,1029,Albania,33,41.1533,20.1683,null,803,1590494400.0,2020-05-26
8,11831,Afghanistan,220,33.0,65.0,null,1128,1590494400.0,2020-05-26
9,56,Zimbabwe,4,-20.0,30.0,null,25,1590494400.0,2020-05-26
10,154,United Kingdom,0,36.1408,-5.3536,Gibraltar,147,1590494400.0,2020-05-26
11,21,Namibia,0,-22.9576,18.4904,null,14,1590494400.0,2020-05-26
12,3275,Guinea,20,9.9456,-9.6966,null,1673,1590494400.0,2020-05-26
13,12,Denmark,0,71.7069,-42.6043,Greenland,11,1590494400.0,2020-05-26
14,87,Comoros,1,-11.6455,43.3333,null,21,1590494400.0,2020-05-26
15,1592,China,8,23.3417,113.4244,Guangdong,1581,1590494400.0,2020-05-26
16,141,Brunei,1,4.5353,114.7277,null,137,1590494400.0,2020-05-26
17,920,Zambia,7,-15.4167,28.2833,null,336,1590494400.0,2020-05-26
18,77,Netherlands,15,18425.0,-63548.0,Sint Maarten,59,1590494400.0,2020-05-26
19,2,Lesotho,0,-29.609988,28.233608,null,0,1590494400.0,2020-05-26
20,487,Congo (Brazzaville),16,-4383.0,21.7587,null,147,1590494400.0,2020-05-26
21,155,China,2,43.6661,126.1923,Jilin,128,1590494400.0,2020-05-26
22,292,Canada,7,53.7609,-98.8139,Manitoba,null,1590494400.0,2020-05-26
23,18,Saint Vincent and the Grenadines,0,12.9843,-61.2872,null,14,1590494400.0,2020-05-26
24,101,Netherlands,3,12.5186,-70358.0,Aruba,95,1590494400.0,2020-05-26
25,11,Suriname,1,3.9193,-56278.0,null,9,1590494400.0,2020-05-26
26,8,United Kingdom,1,18.4207,-64.64,British Virgin Islands,6,1590494400.0,2020-05-26
27,19,Laos,0,19.85627,102.495496,null,14,1590494400.0,2020-05-26
28,260,Canada,3,53.1355,-57.6604,Newfoundland and Labrador,null,1590494400.0,2020-05-26
29,18,France,0,-20.9043,165.618,New Caledonia,18,1590494400.0,2020-05-26
30,222,Yemen,42,15.552727,48.516388,null,10,1590321600.0,2020-05-24
31,9,Western Sahara,0,24.2155,-12.8858,null,6,1590321600.0,2020-05-24
